section_id,constitution_id,year_th,topic,theme,theme_score
const_2550_s_244,const_2550,2550,0,บริหาร,0.1056338028169014
const_2550_s_244,const_2550,2550,0,ตุลาการ,0.1056338028169014
const_2550_s_244,const_2550,2550,0,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.08450704225352113
const_2550_s_244,const_2550,2550,0,ท้องถิ่น,0.2112676056338028
const_2550_s_244,const_2550,2550,0,จริยธรรมทางการเมือง,0.1408450704225352
const_2550_s_245,const_2550,2550,13,ตุลาการ,1.0
const_2550_s_246,const_2550,2550,4,สถาบันพระมหากษัตริย์,0.11627906976744186
const_2550_s_246,const_2550,2550,4,นิติบัญญัติ,0.23255813953488372
const_2550_s_246,const_2550,2550,4,บริหาร,0.23255813953488372
const_2550_s_246,const_2550,2550,4,ตุลาการ,0.11627906976744186
const_2550_s_246,const_2550,2550,4,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.0930232558139535
const_2550_s_246,const_2550,2550,4,การคลังและงบประมาณ,0.11627906976744186
const_2550_s_246,const_2550,2550,4,พรรคการเมืองและการเลือกตั้ง,0.0930232558139535
const_2550_s_247,const_2550,2550,-1,สถาบันพระมหากษัตริย์,1.0
const_2550_s_248,const_2550,2550,3,สิทธิ-เสรีภาพ-หน้าที่,0.22222222222222224
const_2550_s_248,const_2550,2550,3,นิติบัญญัติ,0.5555555555555556
const_2550_s_248,const_2550,2550,3,พรรคการเมืองและการเลือกตั้ง,0.22222222222222224
const_2550_s_249,const_2550,2550,0,สิทธิ-เสรีภาพ-หน้าที่,0.22222222222222224
const_2550_s_249,const_2550,2550,0,นิติบัญญัติ,0.5555555555555556
const_2550_s_249,const_2550,2550,0,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.22222222222222224
const_2550_s_250,const_2550,2550,0,แนวนโยบายแห่งรัฐ,0.14705882352941177
const_2550_s_250,const_2550,2550,0,นิติบัญญัติ,0.22058823529411764
const_2550_s_250,const_2550,2550,0,บริหาร,0.22058823529411764
const_2550_s_250,const_2550,2550,0,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.2647058823529412
const_2550_s_250,const_2550,2550,0,จริยธรรมทางการเมือง,0.14705882352941177
const_2550_s_251,const_2550,2550,0,นิติบัญญัติ,0.3333333333333333
const_2550_s_251,const_2550,2550,0,บริหาร,0.3333333333333333
const_2550_s_251,const_2550,2550,0,การคลังและงบประมาณ,0.3333333333333333
const_2550_s_252,const_2550,2550,4,สถาบันพระมหากษัตริย์,0.20833333333333334
const_2550_s_252,const_2550,2550,4,นิติบัญญัติ,0.20833333333333334
const_2550_s_252,const_2550,2550,4,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.16666666666666669
const_2550_s_252,const_2550,2550,4,การคลังและงบประมาณ,0.4166666666666667
const_2550_s_253,const_2550,2550,0,ตุลาการ,0.30000000000000004
const_2550_s_253,const_2550,2550,0,การคลังและงบประมาณ,0.30000000000000004
const_2550_s_253,const_2550,2550,0,จริยธรรมทางการเมือง,0.4
const_2550_s_254,const_2550,2550,0,บริหาร,0.3333333333333333
const_2550_s_254,const_2550,2550,0,การคลังและงบประมาณ,0.6666666666666666
const_2550_s_255,const_2550,2550,0,แนวนโยบายแห่งรัฐ,0.4
const_2550_s_255,const_2550,2550,0,นิติบัญญัติ,0.30000000000000004
const_2550_s_255,const_2550,2550,0,บริหาร,0.30000000000000004
const_2550_s_256,const_2550,2550,4,สถาบันพระมหากษัตริย์,0.18518518518518517
const_2550_s_256,const_2550,2550,4,สิทธิ-เสรีภาพ-หน้าที่,0.2962962962962963
const_2550_s_256,const_2550,2550,4,นิติบัญญัติ,0.18518518518518517
const_2550_s_256,const_2550,2550,4,บริหาร,0.18518518518518517
const_2550_s_256,const_2550,2550,4,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.14814814814814814
const_2550_s_257,const_2550,2550,38,สิทธิ-เสรีภาพ-หน้าที่,0.12121212121212123
const_2550_s_257,const_2550,2550,38,นิติบัญญัติ,0.15151515151515152
const_2550_s_257,const_2550,2550,38,บริหาร,0.15151515151515152
const_2550_s_257,const_2550,2550,38,ตุลาการ,0.4545454545454546
const_2550_s_257,const_2550,2550,38,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.12121212121212123
const_2550_s_258,const_2550,2550,40,บริหาร,1.0
const_2550_s_259,const_2550,2550,0,นิติบัญญัติ,0.3333333333333333
const_2550_s_259,const_2550,2550,0,บริหาร,0.3333333333333333
const_2550_s_259,const_2550,2550,0,ท้องถิ่น,0.3333333333333333
const_2550_s_260,const_2550,2550,0,บริหาร,0.5
const_2550_s_260,const_2550,2550,0,ท้องถิ่น,0.5
const_2550_s_261,const_2550,2550,0,นิติบัญญัติ,0.3448275862068966
const_2550_s_261,const_2550,2550,0,บริหาร,0.1724137931034483
const_2550_s_261,const_2550,2550,0,ตุลาการ,0.1724137931034483
const_2550_s_261,const_2550,2550,0,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.13793103448275862
const_2550_s_261,const_2550,2550,0,การคลังและงบประมาณ,0.1724137931034483
const_2550_s_262,const_2550,2550,0,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,1.0
const_2550_s_263,const_2550,2550,0,อื่น ๆ (emergent),1.0
const_2550_s_264,const_2550,2550,0,แนวนโยบายแห่งรัฐ,0.625
const_2550_s_264,const_2550,2550,0,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.375
const_2550_s_265,const_2550,2550,68,แนวนโยบายแห่งรัฐ,0.18181818181818182
const_2550_s_265,const_2550,2550,68,นิติบัญญัติ,0.4090909090909091
const_2550_s_265,const_2550,2550,68,บริหาร,0.13636363636363638
const_2550_s_265,const_2550,2550,68,ท้องถิ่น,0.27272727272727276
const_2550_s_266,const_2550,2550,68,แนวนโยบายแห่งรัฐ,0.25
const_2550_s_266,const_2550,2550,68,นิติบัญญัติ,0.375
const_2550_s_266,const_2550,2550,68,ท้องถิ่น,0.375
const_2550_s_267,const_2550,2550,0,บริหาร,1.0
const_2550_s_268,const_2550,2550,40,นิติบัญญัติ,0.3333333333333333
const_2550_s_268,const_2550,2550,40,บริหาร,0.6666666666666666
const_2550_s_269,const_2550,2550,0,บริหาร,1.0
const_2550_s_270,const_2550,2550,0,นิติบัญญัติ,0.21582733812949642
const_2550_s_270,const_2550,2550,0,บริหาร,0.10791366906474821
const_2550_s_270,const_2550,2550,0,ตุลาการ,0.10791366906474821
const_2550_s_270,const_2550,2550,0,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.17266187050359716
const_2550_s_270,const_2550,2550,0,การคลังและงบประมาณ,0.10791366906474821
const_2550_s_270,const_2550,2550,0,จริยธรรมทางการเมือง,0.28776978417266186
const_2550_s_271,const_2550,2550,3,สิทธิ-เสรีภาพ-หน้าที่,0.18181818181818182
const_2550_s_271,const_2550,2550,3,นิติบัญญัติ,0.45454545454545453
const_2550_s_271,const_2550,2550,3,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.18181818181818182
const_2550_s_271,const_2550,2550,3,พรรคการเมืองและการเลือกตั้ง,0.18181818181818182
const_2550_s_272,const_2550,2550,0,นิติบัญญัติ,1.0
const_2550_s_273,const_2550,2550,71,นิติบัญญัติ,1.0
const_2550_s_274,const_2550,2550,3,สิทธิ-เสรีภาพ-หน้าที่,0.3076923076923077
const_2550_s_274,const_2550,2550,3,นิติบัญญัติ,0.3846153846153846
const_2550_s_274,const_2550,2550,3,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.3076923076923077
const_2550_s_275,const_2550,2550,0,นิติบัญญัติ,0.5263157894736842
const_2550_s_275,const_2550,2550,0,บริหาร,0.2631578947368421
const_2550_s_275,const_2550,2550,0,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.2105263157894737
const_2550_s_276,const_2550,2550,0,นิติบัญญัติ,1.0
const_2550_s_277,const_2550,2550,0,นิติบัญญัติ,1.0
const_2550_s_278,const_2550,2550,0,อื่น ๆ (emergent),1.0
const_2550_s_279,const_2550,2550,0,แนวนโยบายแห่งรัฐ,0.1515151515151515
const_2550_s_279,const_2550,2550,0,นิติบัญญัติ,0.11363636363636363
const_2550_s_279,const_2550,2550,0,บริหาร,0.11363636363636363
const_2550_s_279,const_2550,2550,0,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.09090909090909091
const_2550_s_279,const_2550,2550,0,ท้องถิ่น,0.22727272727272727
const_2550_s_279,const_2550,2550,0,จริยธรรมทางการเมือง,0.303030303030303
const_2550_s_280,const_2550,2550,0,แนวนโยบายแห่งรัฐ,0.3333333333333333
const_2550_s_280,const_2550,2550,0,จริยธรรมทางการเมือง,0.6666666666666666
const_2550_s_281,const_2550,2550,94,สิทธิ-เสรีภาพ-หน้าที่,0.19354838709677422
const_2550_s_281,const_2550,2550,94,แนวนโยบายแห่งรัฐ,0.32258064516129037
const_2550_s_281,const_2550,2550,94,ท้องถิ่น,0.48387096774193555
const_2550_s_282,const_2550,2550,94,บริหาร,0.19480519480519481
const_2550_s_282,const_2550,2550,94,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.15584415584415587
const_2550_s_282,const_2550,2550,94,ท้องถิ่น,0.38961038961038963
const_2550_s_282,const_2550,2550,94,จริยธรรมทางการเมือง,0.25974025974025977
const_2550_s_283,const_2550,2550,10,แนวนโยบายแห่งรัฐ,0.18691588785046728
const_2550_s_283,const_2550,2550,10,นิติบัญญัติ,0.14018691588785048
const_2550_s_283,const_2550,2550,10,บริหาร,0.28037383177570097
const_2550_s_283,const_2550,2550,10,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.11214953271028039
const_2550_s_283,const_2550,2550,10,ท้องถิ่น,0.28037383177570097
const_2550_s_284,const_2550,2550,38,สิทธิ-เสรีภาพ-หน้าที่,0.1348314606741573
const_2550_s_284,const_2550,2550,38,แนวนโยบายแห่งรัฐ,0.22471910112359547
const_2550_s_284,const_2550,2550,38,บริหาร,0.16853932584269662
const_2550_s_284,const_2550,2550,38,ท้องถิ่น,0.33707865168539325
const_2550_s_284,const_2550,2550,38,พรรคการเมืองและการเลือกตั้ง,0.1348314606741573
const_2550_s_285,const_2550,2550,38,สิทธิ-เสรีภาพ-หน้าที่,0.12903225806451613
const_2550_s_285,const_2550,2550,38,บริหาร,0.16129032258064516
const_2550_s_285,const_2550,2550,38,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.25806451612903225
const_2550_s_285,const_2550,2550,38,ท้องถิ่น,0.3225806451612903
const_2550_s_285,const_2550,2550,38,พรรคการเมืองและการเลือกตั้ง,0.12903225806451613
const_2550_s_286,const_2550,2550,38,สิทธิ-เสรีภาพ-หน้าที่,0.18181818181818182
const_2550_s_286,const_2550,2550,38,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.18181818181818182
const_2550_s_286,const_2550,2550,38,ท้องถิ่น,0.45454545454545453
const_2550_s_286,const_2550,2550,38,พรรคการเมืองและการเลือกตั้ง,0.18181818181818182
const_2550_s_287,const_2550,2550,38,สิทธิ-เสรีภาพ-หน้าที่,0.125
const_2550_s_287,const_2550,2550,38,บริหาร,0.15625
const_2550_s_287,const_2550,2550,38,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.125
const_2550_s_287,const_2550,2550,38,ท้องถิ่น,0.3125
const_2550_s_287,const_2550,2550,38,การมีส่วนร่วมทางการเมือง,0.15625
const_2550_s_287,const_2550,2550,38,พรรคการเมืองและการเลือกตั้ง,0.125
const_2550_s_288,const_2550,2550,38,บริหาร,0.17647058823529413
const_2550_s_288,const_2550,2550,38,ท้องถิ่น,0.35294117647058826
const_2550_s_288,const_2550,2550,38,จริยธรรมทางการเมือง,0.4705882352941177
const_2550_s_289,const_2550,2550,-1,สิทธิ-เสรีภาพ-หน้าที่,0.14634146341463414
const_2550_s_289,const_2550,2550,-1,แนวนโยบายแห่งรัฐ,0.24390243902439024
const_2550_s_289,const_2550,2550,-1,ท้องถิ่น,0.36585365853658536
const_2550_s_289,const_2550,2550,-1,จริยธรรมทางการเมือง,0.24390243902439024
const_2550_s_290,const_2550,2550,49,ท้องถิ่น,1.0
const_2550_s_291,const_2550,2550,-1,สิทธิ-เสรีภาพ-หน้าที่,0.1348314606741573
const_2550_s_291,const_2550,2550,-1,แนวนโยบายแห่งรัฐ,0.22471910112359547
const_2550_s_291,const_2550,2550,-1,นิติบัญญัติ,0.33707865168539325
const_2550_s_291,const_2550,2550,-1,บริหาร,0.16853932584269662
const_2550_s_291,const_2550,2550,-1,พรรคการเมืองและการเลือกตั้ง,0.1348314606741573
const_2550_s_292,const_2550,2550,1,สถาบันพระมหากษัตริย์,1.0
const_2550_s_293,const_2550,2550,50,นิติบัญญัติ,0.7894736842105263
const_2550_s_293,const_2550,2550,50,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.2105263157894737
const_2550_s_294,const_2550,2550,50,นิติบัญญัติ,0.7142857142857143
const_2550_s_294,const_2550,2550,50,พรรคการเมืองและการเลือกตั้ง,0.28571428571428575
const_2550_s_295,const_2550,2550,50,นิติบัญญัติ,0.7142857142857143
const_2550_s_295,const_2550,2550,50,พรรคการเมืองและการเลือกตั้ง,0.28571428571428575
const_2550_s_296,const_2550,2550,50,สิทธิ-เสรีภาพ-หน้าที่,0.22222222222222224
const_2550_s_296,const_2550,2550,50,นิติบัญญัติ,0.5555555555555556
const_2550_s_296,const_2550,2550,50,พรรคการเมืองและการเลือกตั้ง,0.22222222222222224
const_2550_s_297,const_2550,2550,-1,นิติบัญญัติ,1.0
const_2550_s_298,const_2550,2550,50,บริหาร,1.0
const_2550_s_299,const_2550,2550,50,สถาบันพระมหากษัตริย์,0.5
const_2550_s_299,const_2550,2550,50,นิติบัญญัติ,0.5
const_2550_s_300,const_2550,2550,50,นิติบัญญัติ,0.2631578947368421
const_2550_s_300,const_2550,2550,50,ตุลาการ,0.5263157894736842
const_2550_s_300,const_2550,2550,50,พรรคการเมืองและการเลือกตั้ง,0.2105263157894737
const_2550_s_301,const_2550,2550,4,นิติบัญญัติ,0.20833333333333334
const_2550_s_301,const_2550,2550,4,ตุลาการ,0.20833333333333334
const_2550_s_301,const_2550,2550,4,การคลังและงบประมาณ,0.4166666666666667
const_2550_s_301,const_2550,2550,4,พรรคการเมืองและการเลือกตั้ง,0.16666666666666669
const_2550_s_302,const_2550,2550,50,นิติบัญญัติ,0.5172413793103449
const_2550_s_302,const_2550,2550,50,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.13793103448275862
const_2550_s_302,const_2550,2550,50,การคลังและงบประมาณ,0.1724137931034483
const_2550_s_302,const_2550,2550,50,การมีส่วนร่วมทางการเมือง,0.1724137931034483
const_2550_s_303,const_2550,2550,-1,สิทธิ-เสรีภาพ-หน้าที่,0.16783216783216784
const_2550_s_303,const_2550,2550,-1,แนวนโยบายแห่งรัฐ,0.13986013986013984
const_2550_s_303,const_2550,2550,-1,นิติบัญญัติ,0.1048951048951049
const_2550_s_303,const_2550,2550,-1,บริหาร,0.2097902097902098
const_2550_s_303,const_2550,2550,-1,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.08391608391608392
const_2550_s_303,const_2550,2550,-1,ท้องถิ่น,0.2097902097902098
const_2550_s_303,const_2550,2550,-1,พรรคการเมืองและการเลือกตั้ง,0.08391608391608392
const_2550_s_304,const_2550,2550,33,จริยธรรมทางการเมือง,1.0
const_2550_s_305,const_2550,2550,50,นิติบัญญัติ,0.7894736842105263
const_2550_s_305,const_2550,2550,50,พรรคการเมืองและการเลือกตั้ง,0.2105263157894737
const_2550_s_306,const_2550,2550,-1,ตุลาการ,1.0
const_2550_s_307,const_2550,2550,-1,ตุลาการ,1.0
const_2550_s_308,const_2550,2550,79,สิทธิ-เสรีภาพ-หน้าที่,0.22222222222222224
const_2550_s_308,const_2550,2550,79,บริหาร,0.5555555555555556
const_2550_s_308,const_2550,2550,79,พรรคการเมืองและการเลือกตั้ง,0.22222222222222224
const_2550_s_309,const_2550,2550,47,อื่น ๆ (emergent),1.0
const_2554a_s_1,const_2554a,2554,62,อื่น ๆ (emergent),1.0
const_2554a_s_2,const_2554a,2554,67,อื่น ๆ (emergent),1.0
const_2554a_s_3,const_2554a,2554,2,นิติบัญญัติ,0.7142857142857143
const_2554a_s_3,const_2554a,2554,2,พรรคการเมืองและการเลือกตั้ง,0.28571428571428575
const_2554a_s_94,const_2554a,2554,48,สิทธิ-เสรีภาพ-หน้าที่,0.22222222222222224
const_2554a_s_94,const_2554a,2554,48,นิติบัญญัติ,0.5555555555555556
const_2554a_s_94,const_2554a,2554,48,พรรคการเมืองและการเลือกตั้ง,0.22222222222222224
const_2554a_s_95,const_2554a,2554,21,สิทธิ-เสรีภาพ-หน้าที่,0.3076923076923077
const_2554a_s_95,const_2554a,2554,21,นิติบัญญัติ,0.3846153846153846
const_2554a_s_95,const_2554a,2554,21,พรรคการเมืองและการเลือกตั้ง,0.3076923076923077
const_2554a_s_96,const_2554a,2554,21,นิติบัญญัติ,0.5555555555555556
const_2554a_s_96,const_2554a,2554,21,พรรคการเมืองและการเลือกตั้ง,0.4444444444444445
const_2554a_s_97,const_2554a,2554,21,นิติบัญญัติ,0.5555555555555556
const_2554a_s_97,const_2554a,2554,21,พรรคการเมืองและการเลือกตั้ง,0.4444444444444445
const_2554a_s_98,const_2554a,2554,21,นิติบัญญัติ,0.7142857142857143
const_2554a_s_98,const_2554a,2554,21,พรรคการเมืองและการเลือกตั้ง,0.28571428571428575
const_2554a_s_4,const_2554a,2554,97,อื่น ๆ (emergent),1.0
const_2554a_s_5,const_2554a,2554,2,นิติบัญญัติ,0.5555555555555556
const_2554a_s_5,const_2554a,2554,2,พรรคการเมืองและการเลือกตั้ง,0.4444444444444445
const_2554a_s_6,const_2554a,2554,97,อื่น ๆ (emergent),1.0
const_2554a_s_95,const_2554a,2554,5,นิติบัญญัติ,0.7142857142857143
const_2554a_s_95,const_2554a,2554,5,พรรคการเมืองและการเลือกตั้ง,0.28571428571428575
const_2554a_s_7,const_2554a,2554,50,แนวนโยบายแห่งรัฐ,0.21739130434782608
const_2554a_s_7,const_2554a,2554,50,นิติบัญญัติ,0.32608695652173914
const_2554a_s_7,const_2554a,2554,50,บริหาร,0.32608695652173914
const_2554a_s_7,const_2554a,2554,50,พรรคการเมืองและการเลือกตั้ง,0.13043478260869568
const_2554b_s_1,const_2554b,2554,62,อื่น ๆ (emergent),1.0
const_2554b_s_2,const_2554b,2554,67,อื่น ๆ (emergent),1.0
const_2554b_s_3,const_2554b,2554,38,สถาบันพระมหากษัตริย์,0.20833333333333334
const_2554b_s_3,const_2554b,2554,38,สิทธิ-เสรีภาพ-หน้าที่,0.16666666666666669
const_2554b_s_3,const_2554b,2554,38,นิติบัญญัติ,0.20833333333333334
const_2554b_s_3,const_2554b,2554,38,บริหาร,0.20833333333333334
const_2554b_s_3,const_2554b,2554,38,ตุลาการ,0.20833333333333334
const_2554b_s_4,const_2554b,2554,38,แนวนโยบายแห่งรัฐ,0.4
const_2554b_s_4,const_2554b,2554,38,นิติบัญญัติ,0.30000000000000004
const_2554b_s_4,const_2554b,2554,38,บริหาร,0.30000000000000004
const_2557_s_1,const_2557,2557,60,อื่น ๆ (emergent),1.0
const_2557_s_2,const_2557,2557,5,สถาบันพระมหากษัตริย์,0.5
const_2557_s_2,const_2557,2557,5,นิติบัญญัติ,0.5
const_2557_s_3,const_2557,2557,18,สถาบันพระมหากษัตริย์,0.2631578947368421
const_2557_s_3,const_2557,2557,18,สิทธิ-เสรีภาพ-หน้าที่,0.2105263157894737
const_2557_s_3,const_2557,2557,18,บริหาร,0.2631578947368421
const_2557_s_3,const_2557,2557,18,ตุลาการ,0.2631578947368421
const_2557_s_4,const_2557,2557,61,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2557_s_5,const_2557,2557,13,บริหาร,0.5
const_2557_s_5,const_2557,2557,13,ตุลาการ,0.5
const_2557_s_6,const_2557,2557,20,สถาบันพระมหากษัตริย์,0.25
const_2557_s_6,const_2557,2557,20,นิติบัญญัติ,0.75
const_2557_s_7,const_2557,2557,49,แนวนโยบายแห่งรัฐ,1.0
const_2557_s_8,const_2557,2557,98,สิทธิ-เสรีภาพ-หน้าที่,0.14457831325301207
const_2557_s_8,const_2557,2557,98,แนวนโยบายแห่งรัฐ,0.24096385542168675
const_2557_s_8,const_2557,2557,98,บริหาร,0.18072289156626506
const_2557_s_8,const_2557,2557,98,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.28915662650602414
const_2557_s_8,const_2557,2557,98,พรรคการเมืองและการเลือกตั้ง,0.14457831325301207
const_2557_s_9,const_2557,2557,72,อื่น ๆ (emergent),1.0
const_2557_s_10,const_2557,2557,20,สถาบันพระมหากษัตริย์,1.0
const_2557_s_11,const_2557,2557,82,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2557_s_12,const_2557,2557,3,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2557_s_13,const_2557,2557,51,อื่น ๆ (emergent),1.0
const_2557_s_14,const_2557,2557,42,สถาบันพระมหากษัตริย์,0.30000000000000004
const_2557_s_14,const_2557,2557,42,แนวนโยบายแห่งรัฐ,0.4
const_2557_s_14,const_2557,2557,42,บริหาร,0.30000000000000004
const_2557_s_15,const_2557,2557,84,สถาบันพระมหากษัตริย์,1.0
const_2557_s_16,const_2557,2557,57,สิทธิ-เสรีภาพ-หน้าที่,0.4444444444444445
const_2557_s_16,const_2557,2557,57,บริหาร,0.5555555555555556
const_2557_s_17,const_2557,2557,88,บริหาร,1.0
const_2557_s_18,const_2557,2557,35,สิทธิ-เสรีภาพ-หน้าที่,0.28571428571428575
const_2557_s_18,const_2557,2557,35,บริหาร,0.35714285714285715
const_2557_s_18,const_2557,2557,35,ตุลาการ,0.35714285714285715
const_2557_s_19,const_2557,2557,20,สถาบันพระมหากษัตริย์,0.2631578947368421
const_2557_s_19,const_2557,2557,20,สิทธิ-เสรีภาพ-หน้าที่,0.2105263157894737
const_2557_s_19,const_2557,2557,20,บริหาร,0.5263157894736842
const_2557_s_20,const_2557,2557,98,บริหาร,0.3333333333333333
const_2557_s_20,const_2557,2557,98,ตุลาการ,0.16666666666666666
const_2557_s_20,const_2557,2557,98,การคลังและงบประมาณ,0.16666666666666666
const_2557_s_20,const_2557,2557,98,ท้องถิ่น,0.3333333333333333
const_2557_s_21,const_2557,2557,63,สถาบันพระมหากษัตริย์,0.5
const_2557_s_21,const_2557,2557,63,บริหาร,0.5
const_2557_s_22,const_2557,2557,18,สถาบันพระมหากษัตริย์,1.0
const_2557_s_23,const_2557,2557,38,สถาบันพระมหากษัตริย์,0.2631578947368421
const_2557_s_23,const_2557,2557,38,สิทธิ-เสรีภาพ-หน้าที่,0.2105263157894737
const_2557_s_23,const_2557,2557,38,บริหาร,0.2631578947368421
const_2557_s_23,const_2557,2557,38,ตุลาการ,0.2631578947368421
const_2557_s_24,const_2557,2557,27,สถาบันพระมหากษัตริย์,1.0
const_2557_s_25,const_2557,2557,45,บริหาร,1.0
const_2557_s_26,const_2557,2557,69,สถาบันพระมหากษัตริย์,1.0
const_2557_s_27,const_2557,2557,10,แนวนโยบายแห่งรัฐ,0.22471910112359547
const_2557_s_27,const_2557,2557,10,บริหาร,0.16853932584269662
const_2557_s_27,const_2557,2557,10,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.1348314606741573
const_2557_s_27,const_2557,2557,10,ท้องถิ่น,0.33707865168539325
const_2557_s_27,const_2557,2557,10,พรรคการเมืองและการเลือกตั้ง,0.1348314606741573
const_2557_s_28,const_2557,2557,20,สถาบันพระมหากษัตริย์,1.0
const_2557_s_29,const_2557,2557,72,อื่น ๆ (emergent),1.0
const_2557_s_30,const_2557,2557,4,แนวนโยบายแห่งรัฐ,1.0
const_2557_s_31,const_2557,2557,79,บริหาร,1.0
const_2557_s_32,const_2557,2557,79,บริหาร,1.0
const_2557_s_33,const_2557,2557,98,อื่น ๆ (emergent),1.0
const_2557_s_34,const_2557,2557,79,บริหาร,1.0
const_2557_s_35,const_2557,2557,10,แนวนโยบายแห่งรัฐ,0.21978021978021978
const_2557_s_35,const_2557,2557,10,บริหาร,0.16483516483516483
const_2557_s_35,const_2557,2557,10,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.26373626373626374
const_2557_s_35,const_2557,2557,10,พรรคการเมืองและการเลือกตั้ง,0.13186813186813187
const_2557_s_35,const_2557,2557,10,จริยธรรมทางการเมือง,0.21978021978021978
const_2557_s_36,const_2557,2557,79,บริหาร,1.0
const_2557_s_37,const_2557,2557,79,สถาบันพระมหากษัตริย์,1.0
const_2557_s_38,const_2557,2557,79,อื่น ๆ (emergent),1.0
const_2557_s_39,const_2557,2557,79,อื่น ๆ (emergent),1.0
const_2557_s_40,const_2557,2557,65,อื่น ๆ (emergent),1.0
const_2557_s_41,const_2557,2557,-1,นิติบัญญัติ,1.0
const_2557_s_42,const_2557,2557,47,บริหาร,1.0
const_2557_s_43,const_2557,2557,54,นิติบัญญัติ,0.75
const_2557_s_43,const_2557,2557,54,บริหาร,0.25
const_2557_s_44,const_2557,2557,47,บริหาร,1.0
const_2557_s_45,const_2557,2557,13,ตุลาการ,1.0
const_2557_s_46,const_2557,2557,79,สถาบันพระมหากษัตริย์,0.5
const_2557_s_46,const_2557,2557,79,บริหาร,0.5
const_2557_s_47,const_2557,2557,47,บริหาร,1.0
const_2557_s_48,const_2557,2557,47,บริหาร,1.0
const_2560_s_10,const_2560,2560,34,สถาบันพระมหากษัตริย์,1.0
const_2560_s_11,const_2560,2560,34,สถาบันพระมหากษัตริย์,0.5
const_2560_s_11,const_2560,2560,34,นิติบัญญัติ,0.5
const_2560_s_12,const_2560,2560,81,สถาบันพระมหากษัตริย์,0.1875
const_2560_s_12,const_2560,2560,81,แนวนโยบายแห่งรัฐ,0.25
const_2560_s_12,const_2560,2560,81,นิติบัญญัติ,0.375
const_2560_s_12,const_2560,2560,81,ตุลาการ,0.1875
const_2560_s_13,const_2560,2560,53,สถาบันพระมหากษัตริย์,1.0
const_2560_s_14,const_2560,2560,28,สถาบันพระมหากษัตริย์,1.0
const_2560_s_15,const_2560,2560,27,บริหาร,1.0
const_2560_s_16,const_2560,2560,8,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2560_s_16,const_2560,2560,8,นิติบัญญัติ,0.3333333333333333
const_2560_s_16,const_2560,2560,8,บริหาร,0.3333333333333333
const_2560_s_17,const_2560,2560,8,สถาบันพระมหากษัตริย์,0.6666666666666666
const_2560_s_17,const_2560,2560,8,นิติบัญญัติ,0.3333333333333333
const_2560_s_18,const_2560,2560,8,สถาบันพระมหากษัตริย์,1.0
const_2560_s_19,const_2560,2560,58,สถาบันพระมหากษัตริย์,0.5
const_2560_s_19,const_2560,2560,58,นิติบัญญัติ,0.5
const_2560_s_20,const_2560,2560,75,สถาบันพระมหากษัตริย์,0.75
const_2560_s_20,const_2560,2560,75,นิติบัญญัติ,0.25
const_2560_s_21,const_2560,2560,75,สถาบันพระมหากษัตริย์,0.5
const_2560_s_21,const_2560,2560,75,นิติบัญญัติ,0.25
const_2560_s_21,const_2560,2560,75,บริหาร,0.25
const_2560_s_22,const_2560,2560,8,สถาบันพระมหากษัตริย์,1.0
const_2560_s_23,const_2560,2560,8,สถาบันพระมหากษัตริย์,1.0
const_2560_s_24,const_2560,2560,46,สถาบันพระมหากษัตริย์,1.0
const_2560_s_25,const_2560,2560,61,สิทธิ-เสรีภาพ-หน้าที่,0.5070422535211268
const_2560_s_25,const_2560,2560,61,แนวนโยบายแห่งรัฐ,0.2816901408450704
const_2560_s_25,const_2560,2560,61,ตุลาการ,0.2112676056338028
